ID,Submit Year,Start Year,Title,Description,Institution,Investigators,Discipline
491011,2007,2008,Understanding the mechanism of disease caused by an E.coli produced toxin,Structural characterization of novel AB5 cytotoxin - SubAB,Monash University,Dr Travis Beddoe,CLINICAL SCIENCES
491017,2007,2008,Immunomodulation of Inflammatory Signaling Pathways,Suppression of Immune Toll-like receptor (TLR) signaling by Hepatitis B e Antigen (HBeAg),Monash University,Dr Ashley Mansell,CLINICAL SCIENCES
491022,2007,2008,Changes in brain circuitry after lesions in early life,Plasticity of the primate cerebral cortex,Monash University,Prof Marcello Rosa,NEUROSCIENCES
491029,2007,2008,regulation of cell differentiation and cancer by lipid phosphatases,"Regulation of PtdIns(3,4)P2 signalling by inositol polyphosphate 4-phosphatase-1",Monash University,Prof Christina Mitchell,BIOCHEMISTRY AND CELL BIOLOGY
491031,2007,2008,Long acting Insulin,"Long acting Insulin: Drug design, in vitro activity through to animal model efficacy",Monash University,Dr Lisandra Martin,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
491039,2007,2008,Role for Dok2 and Dok1 in platelet signalling.,"Investigation of Dok2 and Dok1 adapter proteins, in the negative regulation of integrin aIIbb3 platelet signalling.",Monash University,Dr Sascha Hughan,CLINICAL SCIENCES
491042,2007,2008,Chronic high Salt diets and cardiovascular Health,Salt & Cardiovascular Disease:  Does Acute Salt-Sensitivity Convey Greater Cardiovascular Risk?,Monash University,Dr Michelle Kett,MEDICAL PHYSIOLOGY
491055,2007,2008,Negative regulators of nuclear transport,Negative regulators of nuclear import; potential links to cancer,Monash University,Prof David Jans,BIOCHEMISTRY AND CELL BIOLOGY
491058,2007,2008,Prorenin and Diabetic Retinopathy,Receptor-mediated Actions of Prorenin in Diabetic Retinopathy,Monash University,A/Pr Jennifer Wilkinson-Berka,CLINICAL SCIENCES
491060,2007,2008,Pacemaker mechanisms of moving urine from the kidney to bladder and their alterations after obstruction,Remodeling of pacemaker mechanisms driving ureteric peristalsis during pelviureteric obstruction,Monash University,Dr Richard Lang,CLINICAL SCIENCES
491075,2007,2008,The ARISE - RCT,The Australasian Resuscitation in Sepsis Evaluation - Randomised Controlled Trial,Monash University,Prof Rinaldo Bellomo,CLINICAL SCIENCES
491087,2007,2008,Identifying genes that allow cells to move during zebrafish embryogenesis.,A fluorescent zebrafish model of endodermal cell migration.,Monash University,Dr Heather Verkade,GENETICS
491088,2007,2008,Uncoupled Research Fellowship,Uncoupled Research Fellowship,Monash University,A/Pr Robert L Medcalf,BIOCHEMISTRY AND CELL BIOLOGY
491092,2007,2008,Functional analysis of relapse predictive genes in Wilms tumour,Functional analysis of relapse predictive genes in Wilms tumour,Monash University,Prof Bryan Williams,GENETICS
491094,2007,2008,Role of the innate immune protein IFIH1 in type 1 diabetes,Role of the IFN-induced helicase IFIH1 in type 1 diabetes,Monash University,Prof Bryan Williams,IMMUNOLOGY
491099,2007,2008,Uncoupled Research Fellowship,Uncoupled Research Fellowship,Monash University,A/Pr Christopher M Reid,PUBLIC HEALTH AND HEALTH SERVICES
491103,2007,2008,Imaging the lung at birth in preterm infants,Phase contrast X-ray imaging of the lung at birth,Monash University,A/Pr Stuart Hooper,CLINICAL SCIENCES
491104,2007,2008,Evidence-based care of people with dementia,Evidence-based care of people with dementia,Monash University,A/Prof Prof Sally Green,PUBLIC HEALTH AND HEALTH SERVICES
491106,2007,2008,Protein-RNA recognition in innate immunity,Protein-RNA recognition in innate immunity,Monash University,Prof Bryan Williams,BIOTECHNOLOGY
491109,2007,2008,A longitudinal study of the effects and causes of brain ageing,"A population-based cohort study of brain ageing - rates of brain structural change, functional effects, and mechanisms",Monash University,Dr Velandai Srikanth,CLINICAL SCIENCES
491112,2007,2008,Uncoupled Research Fellowship,Uncoupled Research Fellowship,Monash University,Prof Arthur  Christopoulos,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
491114,2007,2008,Studies on an Enzyme Essential for Cell Wall Synthesis in Mycobacteria,Functional and Structural Studies of a Glycosyltransferase Essential for Complex Glycolipid Biosynthesis in Mycobacteria,Monash University,Prof Ross Coppel,CLINICAL SCIENCES
491117,2007,2008,An investigation into the immune response to a viral infection,An X-ray crystallographic investigation into the  adaptive immune response to Epstein Barr Virus,Monash University,Prof Jamie Rossjohn,MEDICAL BIOCHEMISTRY AND CLINICAL CHEMISTRY
491123,2007,2008,How does glucose damage kidney cells in diabetes?,"The role of ezrin-radixin-moesin proteins, novel binding proteins for advanced glycation endproducts, in kidney cells",Monash University,Prof Leon Bach,CLINICAL SCIENCES
491126,2007,2008,Genetic analysis of Haemophilus influenzae biofilm  formation,Genetic dissection of biofilm development by non-typeable Haemophilus influenzae,University of Technology Sydney,Dr Cynthia Whitchurch,CLINICAL SCIENCES
491130,2007,2008,How  the  bacterium Pseudomonas aeruginosa causes disease,Characterisation of extracellular DNases of Pseudomonas aeruginosa and their contribution to disease,University of Technology Sydney,Dr Cynthia Whitchurch,CLINICAL SCIENCES
491133,2007,2008,Hormone replacement therapy and stroke,"Does NADPH oxidase link gender, hormone replacement therapy and outcome after stroke?",Monash University,A/Pr Christopher Sobey,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
491134,2007,2008,Vasodilator mechanisms in vascular disease,"Heme-oxidised soluble guanylyl cyclase, a mechanism-based target for vascular diagnostics and vasoprotective therapy",Monash University,A/Pr Christopher Sobey,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
491143,2007,2008,Investigation of novel ways to prevent blood clot formation for the potential treatment of heart attacks and stroke,Defining the roles of platelet protease-activated receptors in thrombosis,Monash University,Dr Justin Hamilton,MEDICAL PHYSIOLOGY
491145,2007,2008,Amniotic epithilial stem cells,Role of Amnion Derived Stem Cells in Reducing Lung Fibrosis,Monash University,Prof Alan Trounson,CLINICAL SCIENCES
491151,2007,2008,To understand how a protease inhibitor is regulated in cells,Post-transcriptional regulation of plasminogen activator inhibitor 2 gene expression,Monash University,A/Pr Robert Medcalf,GENETICS
491152,2007,2008,To determine how a protease modulates nerve cells,To determine the role and mechanism of action of tissue-type plasminogen activator in the central nervous system,Monash University,A/Pr Robert Medcalf,NEUROSCIENCES
491154,2007,2008,Factors controlling latent HIV-1 infection of T cells,Modulation of  HIV-1 latency in primary CD4 T cells by chemokines and dendritic cells,Monash University,Prof Sharon Lewin,IMMUNOLOGY
491162,2007,2008,Benefit measurement for health economic evaluation and its application to priority health programs,Benefit measurement for health economic evaluation and its application to priority health programs,Monash University,Prof Jeff Richardson,ECONOMICS
491164,2007,2008,The role of short chain carbohydrates in symptoms of patients with Irritable Bowel Syndrome and Crohn's disease.,"The role of dietary FODMAPs in the genesis of symptoms in patients with 
Irritable Bowel Syndrome and Crohn's disease.",Monash University,Prof Peter Gibson,CLINICAL SCIENCES
491165,2007,2008,PI 3-kinases in blood clotting and immunity,Investigate novel functional roles for PI 3-kinases in platelets.,Monash University,Prof Shaun Jackson,CLINICAL SCIENCES
491166,2007,2008,Role of GPVI in blood clotting,Investigation of the role for GPVI in platelet function and thrombosis,Monash University,Prof Shaun Jackson,CLINICAL SCIENCES
491171,2007,2008,"The use of CAM by people with chronic disease: Drivers, costs and benefits","Care-seeking, use of CAM, and self-management among people with Type 2 Diabetes and",Monash University,Prof Lenore  Manderson,COMPLEMENTARY/ALTERNATIVE MEDICINE
491172,2007,2008,New ways of regulating immunity,New Mechanisms of immunomodulation by interferon transsignaling,Monash University,Prof Paul Hertzog,IMMUNOLOGY
491176,2007,2008,Intrinsic control of white cell lifespan,Regulation of leukocyte lifespan by granzyme B and PI-9,Monash University,A/Pr Phillip Bird,BIOCHEMISTRY AND CELL BIOLOGY
491181,2007,2008,The importance of intestinal 'scavenger' receptors in the absorption of drugs and dietary lipids,Recognition of macromolecular complexes by cell surface receptors: A novel mechanism of lipid and drug absorption,Monash University,A/Pr Christopher Porter,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
491187,2007,2008,Control of uterine contraction: role of interstitial cells,Control of uterine contraction: role of interstitial cells,Monash University,A/Pr Helena Parkington,CLINICAL SCIENCES
491204,2007,2008,Understanding how a special class of proteins organise and control the functions of the mammalian chromosome,Role of condensin in chromosome organisation and regulation,Murdoch Childrens Research Institute,Dr Damien Hudson,GENETICS
491205,2007,2008,"Translational public health research addressing complex questions in maternal, perinatal and Indigenous health","Translational public health research addressing complex questions in maternal, perinatal and Indigenous health",Murdoch Childrens Research Institute,A/Pr Stephanie J Brown,PUBLIC HEALTH AND HEALTH SERVICES
491209,2007,2008,UNDERSTANDING LONG-TERM IMPAIRMENT IN VERY PRETERM CHILDREN.,"DETERMINING THE MECHANISMS LEADING TO LONG-TERM IMPAIRMENT  
IN VERY PRETERM CHILDREN: THE VIBeS LONGITUDINAL STUDY.",Murdoch Childrens Research Institute,Dr Peter Anderson,CLINICAL SCIENCES
491210,2007,2008,The epidemiology and characterisation of childhood communication disorders and literacy problems,The epidemiology and characterisation of childhood communication disorders and literacy problems,Murdoch Childrens Research Institute,Prof Sheena  Reilly,CLINICAL SCIENCES
491212,2007,2008,Better outcomes for Australia's obese children: trial of a new shared-care general practice approach,Better outcomes for obese children in general practice: randomized controlled trial of a new shared-care model vs usual ,Murdoch Childrens Research Institute,A/Pr Melissa A Wake,PUBLIC HEALTH AND HEALTH SERVICES
491214,2007,2008,Genetic information and family communication,Communication of genetic information in families: A randomised controlled trial of a genetic counselling intervention.,Murdoch Childrens Research Institute,A/Pr Jane Halliday,CLINICAL SCIENCES
491224,2007,2008,Is high-school screening for haemochromatosis acceptable and feasible?,Is high-school screening for hereditary haemochromatosis acceptable and feasible?,Murdoch Childrens Research Institute,A/Pr Martin Delatycki,PUBLIC HEALTH AND HEALTH SERVICES
491226,2007,2008,An international trial comparing effect of local and general anaesthesia on development and post-op breathing in babies,A multi-site RCT comparing spinal and general anaesthesia on neurodevelopmental outcome and apnoea in infants,Murdoch Childrens Research Institute,Dr Andrew Davidson,CLINICAL SCIENCES
491228,2007,2008,Outcomes and cost-effectiveness of universal newborn hearing screening.,Population outcomes and cost-effectiveness of universal newborn hearing vs risk factor screening at age 5 years.,Murdoch Childrens Research Institute,A/Pr Melissa Wake,PUBLIC HEALTH AND HEALTH SERVICES
491229,2007,2008,Understanding how our faces come to look the way they do,Functional screening of novel genes in craniofacial development,Murdoch Childrens Research Institute,Dr Peter Farlie,BIOCHEMISTRY AND CELL BIOLOGY
491233,2007,2008,Prevalence and modifiers of infant food allergy,Population prevalence and environmental/genetic predictors of food allergy in an infant cohort,Murdoch Childrens Research Institute,Dr Katrina Allen,IMMUNOLOGY
491234,2007,2008,New drug therapies for Friedreich ataxia,Evaluation of pharmacological therapies for Friedreich ataxia using cellular and mouse models,Murdoch Childrens Research Institute,A/Pr Martin Delatycki,NEUROSCIENCES
491237,2007,2008,Protein composition and degradation in arthritic cartilage,Proteomics of arthritis: Exploring mechanisms of cartilage degradation and biomarker identification,Murdoch Childrens Research Institute,Prof John Bateman,CLINICAL SCIENCES
491239,2007,2008,RV3 rotavirus vaccine: Clinical trials of a rotavirus vaccine for the global community,RV3 rotavirus vaccine: Phase I and II clinical trials of a human neonatal rotavirus vaccine for the global community,Murdoch Childrens Research Institute,Prof Julie Bines,PUBLIC HEALTH AND HEALTH SERVICES
491242,2007,2008,Defining telomere chromatin and organizational structure in embryonic stem cells and during cellular differentiation,Histone  H3.3 dynamics at the telomere in pluripotent embryonic stem cells,Murdoch Childrens Research Institute,Dr Lee Wong,GENETICS
491246,2007,2008,Health in Adolescence of Extremely Low Birth Weight or Very Preterm Children,Determinants of Health in Adolescence of Extremely Low Birth Weight or Extreme Prematurity,Murdoch Childrens Research Institute,Prof Lex Doyle,PUBLIC HEALTH AND HEALTH SERVICES
491252,2007,2008,Understanding why collagen VI mutations cause muscular dystrophy,Molecular mechanisms of disease in the collagen VI-related muscular dystrophies,Murdoch Childrens Research Institute,Dr Shireen Lamande,BIOCHEMISTRY AND CELL BIOLOGY
491256,2007,2008,Cell transplantation for the treatment of metabolic diseases.,Liver cell transplantation for the treatment of liver based metabolic diseases.,Murdoch Childrens Research Institute,Dr Heidi Peters,CLINICAL SCIENCES
491271,2007,2008,Does Tai Chi delay ageing and enhance our energy level?,Does regular Tai Chi practice delay ageing of cells and improve cellular energy functions?,Murdoch Childrens Research Institute,Prof Andy K.H. Choo,COMPLEMENTARY/ALTERNATIVE MEDICINE
